Outcome,Model,Split,Explained_output,Feature_1,Feature_2,Mean_abs_interaction_SHAP,Mean_signed_interaction_SHAP,N_interaction_screen,Rank
MEDDL,XGBoost,locked_test,base_estimator_raw_margin_log_odds,HISPALLP_A,EMPWRKLSW1_A,0.007848931384505703,0.0018902579473797233,100,39
MEDDL,XGBoost,locked_test,base_estimator_raw_margin_log_odds,HISPALLP_A,NOTCOV_A,0.007720698283283128,0.0012947545220959,100,40
MEDDL,XGBoost,locked_test,base_estimator_raw_margin_log_odds,FDSCAT3_A,CHRONIC_BURDEN_CAT,0.007586662525527572,0.0005119485422164871,100,41
MEDDL,XGBoost,locked_test,base_estimator_raw_margin_log_odds,HISPALLP_A,CHRONIC_BURDEN_CAT,0.007325515998136325,-0.001281458600269616,100,42
MEDDL,XGBoost,locked_test,base_estimator_raw_margin_log_odds,EDUCP_A,DISAB3_A,0.00731021718820557,-0.0006162552698515356,100,43
MEDDL,XGBoost,locked_test,base_estimator_raw_margin_log_odds,EMPWRKLSW1_A,NOTCOV_A,0.007219398114830256,-0.003506158571690321,100,44
MEDDL,XGBoost,locked_test,base_estimator_raw_margin_log_odds,NOTCOV_A,PHSTAT_A,0.007010420756269013,-0.0021683983971888666,100,45
MEDDL,XGBoost,locked_test,base_estimator_raw_margin_log_odds,EDUCP_A,K6SPD_A,0.0066707986028632146,0.000531410020776093,100,46
MEDDL,XGBoost,locked_test,base_estimator_raw_margin_log_odds,SEX_A,NOTCOV_A,0.006000277064740658,0.0012079370394349098,100,47
MEDDL,XGBoost,locked_test,base_estimator_raw_margin_log_odds,AGEP_A,K6SPD_A,0.005927975449303631,-0.00030866120738210157,100,48
MEDDL,XGBoost,locked_test,base_estimator_raw_margin_log_odds,PHSTAT_A,K6SPD_A,0.005273940239858348,-0.00010008548822952434,100,49
MEDDL,XGBoost,locked_test,base_estimator_raw_margin_log_odds,SEX_A,HISPALLP_A,0.005258886772135156,0.0001323767413123278,100,50
MEDDL,XGBoost,locked_test,base_estimator_raw_margin_log_odds,NOTCOV_A,DISAB3_A,0.004697364438325167,-0.000997895896434784,100,51
MEDDL,XGBoost,locked_test,base_estimator_raw_margin_log_odds,SEX_A,FDSCAT3_A,0.004409467354125809,0.0005026569732581265,100,52
MEDDL,XGBoost,locked_test,base_estimator_raw_margin_log_odds,SEX_A,CHRONIC_BURDEN_CAT,0.004202854222330643,-0.000557896552109014,100,53
MEDDL,XGBoost,locked_test,base_estimator_raw_margin_log_odds,HISPALLP_A,DISAB3_A,0.0038454869063571095,0.0001656157849356532,100,54
MEDDL,XGBoost,locked_test,base_estimator_raw_margin_log_odds,DISAB3_A,CHRONIC_BURDEN_CAT,0.003221814907010412,-0.0008457726663982612,100,55
MEDDL,XGBoost,locked_test,base_estimator_raw_margin_log_odds,RATCAT_A,K6SPD_A,0.0027867333048197905,-0.001236982841946883,100,56
MEDDL,XGBoost,locked_test,base_estimator_raw_margin_log_odds,EMPWRKLSW1_A,DISAB3_A,0.0022664033761247994,0.0003447173861786723,100,57
MEDDL,XGBoost,locked_test,base_estimator_raw_margin_log_odds,SEX_A,EMPWRKLSW1_A,0.001728496823925525,-0.00014303116127848626,100,58
MEDDL,XGBoost,locked_test,base_estimator_raw_margin_log_odds,PHSTAT_A,DISAB3_A,0.0016632214561104774,0.00034734046086668966,100,59
MEDDL,XGBoost,locked_test,base_estimator_raw_margin_log_odds,K6SPD_A,CHRONIC_BURDEN_CAT,0.0016314865048479988,0.00020320701944001485,100,60
MEDDL,XGBoost,locked_test,base_estimator_raw_margin_log_odds,EMPWRKLSW1_A,K6SPD_A,0.0015919249183207285,-0.0011451391251466702,100,61
MEDDL,XGBoost,locked_test,base_estimator_raw_margin_log_odds,SEX_A,DISAB3_A,0.0015355692571029068,-0.00018476611468940974,100,62
MEDDL,XGBoost,locked_test,base_estimator_raw_margin_log_odds,DISAB3_A,K6SPD_A,0.0012719268501678017,-0.0005418828989786562,100,63
MEDDL,XGBoost,locked_test,base_estimator_raw_margin_log_odds,SEX_A,K6SPD_A,0.001041492438671412,0.0002125061755941715,100,64
MEDDL,XGBoost,locked_test,base_estimator_raw_margin_log_odds,HISPALLP_A,K6SPD_A,0.0008114908378047403,-0.00011458095526904799,100,65
MEDDL,XGBoost,locked_test,base_estimator_raw_margin_log_odds,NOTCOV_A,K6SPD_A,0.0006659312012197915,1.2314005143707618e-05,100,66
