Outcome,Model,Feature_construct,Explained_output,Level,N,Weighted_mean_SHAP,Weighted_mean_abs_SHAP,Weight_sum
MEDNG,LR,EDUCP_A,base_estimator_log_odds,code_5,922,0.20370709499272185,0.20370709499272185,7571497.71
MEDNG,LR,EDUCP_A,base_estimator_log_odds,code_6,276,0.023086133460413813,0.023086133460413813,2050406.017
MEDNG,LR,EDUCP_A,base_estimator_log_odds,code_7,577,0.2803332735952582,0.2803332735952582,4617930.43
MEDNG,LR,EDUCP_A,base_estimator_log_odds,code_8,1467,0.11399407806262048,0.11399407806262048,10085253.465
MEDNG,LR,EDUCP_A,base_estimator_log_odds,code_9,699,0.20144264112216897,0.20144264112216897,4769638.392999999
MEDNG,LR,RATCAT_A,base_estimator_log_odds,code_1,188,0.1888131464080662,0.1888131464080662,1438230.0329999998
MEDNG,LR,RATCAT_A,base_estimator_log_odds,code_10,470,0.29718839777162254,0.29718839777162254,3697012.5979999998
MEDNG,LR,RATCAT_A,base_estimator_log_odds,code_11,388,0.2101371409207481,0.2101371409207481,3303098.671
MEDNG,LR,RATCAT_A,base_estimator_log_odds,code_12,394,0.07874360911240577,0.07874360911240577,3100767.9
MEDNG,LR,RATCAT_A,base_estimator_log_odds,code_13,322,0.09856885113218769,0.09856885113218769,2593253.9520000005
MEDNG,LR,RATCAT_A,base_estimator_log_odds,code_14,1930,-0.3030577683050852,0.3030577683050852,15348993.286000002
MEDNG,LR,RATCAT_A,base_estimator_log_odds,code_2,187,-0.38643945534484564,0.38643945534484564,1384944.663
MEDNG,LR,RATCAT_A,base_estimator_log_odds,code_3,322,-0.09109286034702573,0.09109286034702573,2378042.798
MEDNG,LR,RATCAT_A,base_estimator_log_odds,code_4,252,-0.09120237685301562,0.09120237685301562,1789827.5900000003
MEDNG,LR,RATCAT_A,base_estimator_log_odds,code_5,331,0.08720757145211076,0.08720757145211076,2620717.5870000003
MEDNG,LR,RATCAT_A,base_estimator_log_odds,code_6,299,0.20139077179271325,0.20139077179271325,2176686.528
MEDNG,LR,RATCAT_A,base_estimator_log_odds,code_7,274,0.2370349820977999,0.2370349820977999,2014189.3329999999
MEDNG,LR,RATCAT_A,base_estimator_log_odds,code_8,530,0.3326865916699785,0.3326865916699785,4181768.7849999997
MEDNG,LR,RATCAT_A,base_estimator_log_odds,code_9,530,0.19693523109647518,0.19693523109647518,4222353.769
MEDNG,LR,EMPWRKLSW1_A,base_estimator_log_odds,Missing/special,192,-0.528264959665295,0.528264959665295,1487731.966
MEDNG,LR,EMPWRKLSW1_A,base_estimator_log_odds,code_1,3554,0.26874741295933524,0.26874741295933524,30897936.551
MEDNG,LR,EMPWRKLSW1_A,base_estimator_log_odds,code_2,2671,-0.3331744261771673,0.3331744261771673,17864218.976000004
MEDNG,LR,NOTCOV_A,base_estimator_log_odds,Missing/special,19,0.8425726060172448,0.8425726060172448,173199.387
MEDNG,LR,NOTCOV_A,base_estimator_log_odds,code_1,471,1.4394345714160932,1.4394345714160932,4739806.264
MEDNG,LR,NOTCOV_A,base_estimator_log_odds,code_2,5927,-0.14453113199069315,0.14453113199069315,45336881.842
MEDNG,LR,FDSCAT3_A,base_estimator_log_odds,Missing/special,230,0.760504204660165,0.760504204660165,1860564.5
MEDNG,LR,FDSCAT3_A,base_estimator_log_odds,code_1,5646,-0.14449987514122983,0.14449987514122983,43846544.77599999
MEDNG,LR,FDSCAT3_A,base_estimator_log_odds,code_2,312,1.1638939980465552,1.1638939980465552,2776281.3880000003
MEDNG,LR,FDSCAT3_A,base_estimator_log_odds,code_3,229,1.3411754394874513,1.3411754394874513,1766496.829
MEDNG,LR,PHSTAT_A,base_estimator_log_odds,Missing/special,3,0.24571185953312488,0.24571185953312488,19857.717
MEDNG,LR,PHSTAT_A,base_estimator_log_odds,code_1,1244,-0.617793838012244,0.617793838012244,10901571.555
MEDNG,LR,PHSTAT_A,base_estimator_log_odds,code_2,2066,-0.11341209037210907,0.11341209037210907,16045518.833999999
MEDNG,LR,PHSTAT_A,base_estimator_log_odds,code_3,2012,0.21677161278402363,0.21677161278402363,15647820.809
MEDNG,LR,PHSTAT_A,base_estimator_log_odds,code_4,860,0.42739832635589475,0.42739832635589475,6007486.089
MEDNG,LR,PHSTAT_A,base_estimator_log_odds,code_5,232,0.8466392272233128,0.8466392272233128,1627632.489
MEDNG,LR,DISAB3_A,base_estimator_log_odds,code_1,749,0.36577622785872543,0.36577622785872543,5099690.0479999995
MEDNG,LR,DISAB3_A,base_estimator_log_odds,code_2,5668,-0.04799778399376965,0.04799778399376965,45150197.445
MEDNG,LR,K6SPD_A,base_estimator_log_odds,Missing/special,120,0.1650898050279914,0.1650898050279914,909804.258
MEDNG,LR,K6SPD_A,base_estimator_log_odds,code_1,235,0.826149481378421,0.826149481378421,1796026.582
MEDNG,LR,K6SPD_A,base_estimator_log_odds,code_2,6062,-0.032347920896443595,0.032347920896443595,47544056.653000005
MEDNG,LR,CHRONIC_BURDEN_CAT,base_estimator_log_odds,Missing/special,1218,0.09273043801713024,0.09273043801713024,7403342.901000001
MEDNG,LR,CHRONIC_BURDEN_CAT,base_estimator_log_odds,code_0,2427,-0.2202648168853865,0.2202648168853865,22443268.351999998
MEDNG,LR,CHRONIC_BURDEN_CAT,base_estimator_log_odds,code_1,1697,0.08564341170350825,0.08564341170350825,13356635.798999999
MEDNG,LR,CHRONIC_BURDEN_CAT,base_estimator_log_odds,code_2,1075,0.3101169577932943,0.3101169577932943,7046640.441
MEDNG,RF,SEX_A,base_estimator_positive_class_probability,Missing/special,1,-0.0013196793925155613,0.0013196793925155613,4611.755
MEDNG,RF,SEX_A,base_estimator_positive_class_probability,code_1,2958,-0.00198005166016877,0.0019835021752206724,24662417.391999997
MEDNG,RF,SEX_A,base_estimator_positive_class_probability,code_2,3458,0.001741982578518144,0.0017450530843351392,25582858.346
MEDNG,RF,HISPALLP_A,base_estimator_positive_class_probability,code_1,935,0.002295477737396858,0.0023452562906613244,9073456.936
MEDNG,RF,HISPALLP_A,base_estimator_positive_class_probability,code_2,4242,-0.00022979021773810674,0.0005820682199445172,30279142.281999998
MEDNG,RF,HISPALLP_A,base_estimator_positive_class_probability,code_3,670,-0.0005380443295056207,0.0012154305916109215,6129295.214
MEDNG,RF,HISPALLP_A,base_estimator_positive_class_probability,code_4,384,-0.0030227270114868646,0.0030227270114868646,3311289.384
MEDNG,RF,HISPALLP_A,base_estimator_positive_class_probability,code_5,43,-0.0021166671479279876,0.00220031374941805,289909.742
MEDNG,RF,HISPALLP_A,base_estimator_positive_class_probability,code_6,66,0.0034029963187754324,0.0034801750937424945,434208.203
MEDNG,RF,HISPALLP_A,base_estimator_positive_class_probability,code_7,77,0.006799865667788257,0.006799865667788257,732585.7319999998
MEDNG,RF,EDUCP_A,base_estimator_positive_class_probability,Missing/special,32,0.0008291114171916968,0.0008348540192742879,363870.308
MEDNG,RF,EDUCP_A,base_estimator_positive_class_probability,code_1,440,-0.0004887528632318537,0.0014726200576912188,4132990.264
MEDNG,RF,EDUCP_A,base_estimator_positive_class_probability,code_10,249,-0.003985463294692517,0.003985463294692517,1652957.372
MEDNG,RF,EDUCP_A,base_estimator_positive_class_probability,code_2,116,0.0010796386836852872,0.0011863470485665164,1212495.1609999998
MEDNG,RF,EDUCP_A,base_estimator_positive_class_probability,code_3,147,0.004902833061270443,0.004902833061270443,1130892.3709999998
MEDNG,RF,EDUCP_A,base_estimator_positive_class_probability,code_4,1492,-0.0020224259993286793,0.002028527345338502,12661956.002
MEDNG,RF,EDUCP_A,base_estimator_positive_class_probability,code_5,922,0.0039109230790135225,0.0039109230790135225,7571497.71
MEDNG,RF,EDUCP_A,base_estimator_positive_class_probability,code_6,276,0.0003875801405900555,0.0005279421215486897,2050406.017
MEDNG,RF,EDUCP_A,base_estimator_positive_class_probability,code_7,577,0.0023291745713508475,0.0023354881824471973,4617930.43
MEDNG,RF,EDUCP_A,base_estimator_positive_class_probability,code_8,1467,-0.0003010375762362015,0.0005090132675388217,10085253.465
MEDNG,RF,EDUCP_A,base_estimator_positive_class_probability,code_9,699,-0.0007880883508600283,0.0008419266516098077,4769638.392999999
MEDNG,RF,RATCAT_A,base_estimator_positive_class_probability,code_1,188,0.006953922821489095,0.006953922821489095,1438230.0329999998
MEDNG,RF,RATCAT_A,base_estimator_positive_class_probability,code_10,470,0.004306751094110061,0.004306751094110061,3697012.5979999998
MEDNG,RF,RATCAT_A,base_estimator_positive_class_probability,code_11,388,0.0034966036980869477,0.0034971786032889714,3303098.671
MEDNG,RF,RATCAT_A,base_estimator_positive_class_probability,code_12,394,0.0020333771897397034,0.0020797570650023397,3100767.9
MEDNG,RF,RATCAT_A,base_estimator_positive_class_probability,code_13,322,0.0021897220559612654,0.0021897220559612654,2593253.9520000005
MEDNG,RF,RATCAT_A,base_estimator_positive_class_probability,code_14,1930,-0.008068121588523935,0.008068121588523935,15348993.286000002
MEDNG,RF,RATCAT_A,base_estimator_positive_class_probability,code_2,187,0.0016344108528037866,0.0020194925040439935,1384944.663
MEDNG,RF,RATCAT_A,base_estimator_positive_class_probability,code_3,322,0.002989108204305331,0.003004406086018988,2378042.798
MEDNG,RF,RATCAT_A,base_estimator_positive_class_probability,code_4,252,0.0027338157949784387,0.002919431598031673,1789827.5900000003
MEDNG,RF,RATCAT_A,base_estimator_positive_class_probability,code_5,331,0.0035905805525074936,0.0035905805525074936,2620717.5870000003
MEDNG,RF,RATCAT_A,base_estimator_positive_class_probability,code_6,299,0.004390495420322315,0.004390495420322315,2176686.528
MEDNG,RF,RATCAT_A,base_estimator_positive_class_probability,code_7,274,0.005430271761612078,0.005430271761612078,2014189.3329999999
MEDNG,RF,RATCAT_A,base_estimator_positive_class_probability,code_8,530,0.0070142664835789095,0.0070142664835789095,4181768.7849999997
MEDNG,RF,RATCAT_A,base_estimator_positive_class_probability,code_9,530,0.0036572397890433147,0.0036572397890433147,4222353.769
MEDNG,RF,EMPWRKLSW1_A,base_estimator_positive_class_probability,Missing/special,192,-0.00843278835255123,0.008443809893494372,1487731.966
MEDNG,RF,EMPWRKLSW1_A,base_estimator_positive_class_probability,code_1,3554,0.007000569781533967,0.007000569781533967,30897936.551
MEDNG,RF,EMPWRKLSW1_A,base_estimator_positive_class_probability,code_2,2671,-0.008806193266195639,0.008806277858225934,17864218.976000004
MEDNG,RF,NOTCOV_A,base_estimator_positive_class_probability,Missing/special,19,0.045164822553305235,0.045164822553305235,173199.387
MEDNG,RF,NOTCOV_A,base_estimator_positive_class_probability,code_1,471,0.10466399204692203,0.10466399204692203,4739806.264
MEDNG,RF,NOTCOV_A,base_estimator_positive_class_probability,code_2,5927,-0.0087477871440291,0.0087477871440291,45336881.842
MEDNG,RF,FDSCAT3_A,base_estimator_positive_class_probability,Missing/special,230,0.025865842132130532,0.025865842132130532,1860564.5
MEDNG,RF,FDSCAT3_A,base_estimator_positive_class_probability,code_1,5646,-0.01065115575243425,0.01065115575243425,43846544.77599999
MEDNG,RF,FDSCAT3_A,base_estimator_positive_class_probability,code_2,312,0.077877540241662,0.077877540241662,2776281.3880000003
MEDNG,RF,FDSCAT3_A,base_estimator_positive_class_probability,code_3,229,0.1210085986685907,0.1210085986685907,1766496.829
MEDNG,RF,PHSTAT_A,base_estimator_positive_class_probability,Missing/special,3,0.0016479313732199428,0.0016479313732199428,19857.717
MEDNG,RF,PHSTAT_A,base_estimator_positive_class_probability,code_1,1244,-0.011880047219431896,0.011880047219431896,10901571.555
MEDNG,RF,PHSTAT_A,base_estimator_positive_class_probability,code_2,2066,-0.002739537059430371,0.0027418734563407717,16045518.833999999
MEDNG,RF,PHSTAT_A,base_estimator_positive_class_probability,code_3,2012,0.0034535780976198667,0.0034604190818906958,15647820.809
MEDNG,RF,PHSTAT_A,base_estimator_positive_class_probability,code_4,860,0.011228104381171552,0.011228104381171552,6007486.089
MEDNG,RF,PHSTAT_A,base_estimator_positive_class_probability,code_5,232,0.020382914107553655,0.020382914107553655,1627632.489
MEDNG,RF,DISAB3_A,base_estimator_positive_class_probability,code_1,749,0.02208878473646005,0.02208878473646005,5099690.0479999995
MEDNG,RF,DISAB3_A,base_estimator_positive_class_probability,code_2,5668,-0.00277539342134623,0.00277539342134623,45150197.445
MEDNG,RF,K6SPD_A,base_estimator_positive_class_probability,Missing/special,120,0.017688374495626696,0.017688374495626696,909804.258
MEDNG,RF,K6SPD_A,base_estimator_positive_class_probability,code_1,235,0.08725679637554065,0.08725679637554065,1796026.582
MEDNG,RF,K6SPD_A,base_estimator_positive_class_probability,code_2,6062,-0.0036150380823769335,0.0036150380823769335,47544056.653000005
MEDNG,RF,CHRONIC_BURDEN_CAT,base_estimator_positive_class_probability,Missing/special,1218,0.0018046649767237942,0.001991378553166956,7403342.901000001
MEDNG,RF,CHRONIC_BURDEN_CAT,base_estimator_positive_class_probability,code_0,2427,-0.0027474398824172165,0.0027478101657015287,22443268.351999998
MEDNG,RF,CHRONIC_BURDEN_CAT,base_estimator_positive_class_probability,code_1,1697,0.0021310309789095254,0.0021310309789095254,13356635.798999999
MEDNG,RF,CHRONIC_BURDEN_CAT,base_estimator_positive_class_probability,code_2,1075,0.004270975221893609,0.004270975221893609,7046640.441
MEDNG,XGBoost,SEX_A,base_estimator_raw_margin_log_odds,Missing/special,1,-0.03270060196518898,0.03270060196518898,4611.755
MEDNG,XGBoost,SEX_A,base_estimator_raw_margin_log_odds,code_1,2958,-0.03653163645445785,0.03653163645445785,24662417.391999997
MEDNG,XGBoost,SEX_A,base_estimator_raw_margin_log_odds,code_2,3458,-0.03583986540408812,0.03583986540408812,25582858.346
MEDNG,XGBoost,HISPALLP_A,base_estimator_raw_margin_log_odds,code_1,935,-0.6550222044506918,0.6550222044506918,9073456.936
MEDNG,XGBoost,HISPALLP_A,base_estimator_raw_margin_log_odds,code_2,4242,-0.6208141507376826,0.6208141507376826,30279142.281999998
MEDNG,XGBoost,HISPALLP_A,base_estimator_raw_margin_log_odds,code_3,670,-0.6392897437378324,0.6392897437378324,6129295.214
MEDNG,XGBoost,HISPALLP_A,base_estimator_raw_margin_log_odds,code_4,384,-0.6511453806235621,0.6511453806235621,3311289.384
MEDNG,XGBoost,HISPALLP_A,base_estimator_raw_margin_log_odds,code_5,43,-0.6498546149227563,0.6498546149227563,289909.742
MEDNG,XGBoost,HISPALLP_A,base_estimator_raw_margin_log_odds,code_6,66,-0.6441190781942322,0.6441190781942322,434208.203
MEDNG,XGBoost,HISPALLP_A,base_estimator_raw_margin_log_odds,code_7,77,-0.6641872330240314,0.6641872330240314,732585.7319999998
MEDNG,XGBoost,EDUCP_A,base_estimator_raw_margin_log_odds,Missing/special,32,-0.07340284402385218,0.10524049996952169,363870.308
MEDNG,XGBoost,EDUCP_A,base_estimator_raw_margin_log_odds,code_1,440,-0.06758477303700312,0.09082072631752558,4132990.264
MEDNG,XGBoost,EDUCP_A,base_estimator_raw_margin_log_odds,code_10,249,-0.07043879171119849,0.09443299197270329,1652957.372
MEDNG,XGBoost,EDUCP_A,base_estimator_raw_margin_log_odds,code_2,116,-0.07422787524889209,0.10179100079339952,1212495.1609999998
MEDNG,XGBoost,EDUCP_A,base_estimator_raw_margin_log_odds,code_3,147,-0.0837421448640816,0.10099561086024043,1130892.3709999998
MEDNG,XGBoost,EDUCP_A,base_estimator_raw_margin_log_odds,code_4,1492,-0.09066362095530746,0.1088727331345232,12661956.002
MEDNG,XGBoost,EDUCP_A,base_estimator_raw_margin_log_odds,code_5,922,-0.09497135917167439,0.11237802220613181,7571497.71
MEDNG,XGBoost,EDUCP_A,base_estimator_raw_margin_log_odds,code_6,276,-0.0794011425931157,0.10087153578464436,2050406.017
MEDNG,XGBoost,EDUCP_A,base_estimator_raw_margin_log_odds,code_7,577,-0.0811153576410559,0.09962607577807082,4617930.43
MEDNG,XGBoost,EDUCP_A,base_estimator_raw_margin_log_odds,code_8,1467,-0.09634996778067079,0.1098404063680778,10085253.465
MEDNG,XGBoost,EDUCP_A,base_estimator_raw_margin_log_odds,code_9,699,-0.08539345276510664,0.10135566085071837,4769638.392999999
MEDNG,XGBoost,RATCAT_A,base_estimator_raw_margin_log_odds,code_1,188,0.19570254305249893,0.19570254305249893,1438230.0329999998
MEDNG,XGBoost,RATCAT_A,base_estimator_raw_margin_log_odds,code_10,470,0.19077674548370183,0.19077674548370183,3697012.5979999998
MEDNG,XGBoost,RATCAT_A,base_estimator_raw_margin_log_odds,code_11,388,0.19520310325505974,0.19520310325505974,3303098.671
MEDNG,XGBoost,RATCAT_A,base_estimator_raw_margin_log_odds,code_12,394,0.19971416041334594,0.19971416041334594,3100767.9
MEDNG,XGBoost,RATCAT_A,base_estimator_raw_margin_log_odds,code_13,322,0.1995185340279128,0.1995185340279128,2593253.9520000005
MEDNG,XGBoost,RATCAT_A,base_estimator_raw_margin_log_odds,code_14,1930,0.20666540875242279,0.20666540875242279,15348993.286000002
MEDNG,XGBoost,RATCAT_A,base_estimator_raw_margin_log_odds,code_2,187,0.18970442485614508,0.18970442485614508,1384944.663
MEDNG,XGBoost,RATCAT_A,base_estimator_raw_margin_log_odds,code_3,322,0.1906334214200255,0.1906334214200255,2378042.798
MEDNG,XGBoost,RATCAT_A,base_estimator_raw_margin_log_odds,code_4,252,0.19173492246898707,0.19173492246898707,1789827.5900000003
MEDNG,XGBoost,RATCAT_A,base_estimator_raw_margin_log_odds,code_5,331,0.1926204416955629,0.1926204416955629,2620717.5870000003
MEDNG,XGBoost,RATCAT_A,base_estimator_raw_margin_log_odds,code_6,299,0.1829613217880236,0.1829613217880236,2176686.528
MEDNG,XGBoost,RATCAT_A,base_estimator_raw_margin_log_odds,code_7,274,0.1908422191029578,0.1908422191029578,2014189.3329999999
MEDNG,XGBoost,RATCAT_A,base_estimator_raw_margin_log_odds,code_8,530,0.19811191657931762,0.19811191657931762,4181768.7849999997
MEDNG,XGBoost,RATCAT_A,base_estimator_raw_margin_log_odds,code_9,530,0.19124140263813613,0.19124140263813613,4222353.769
MEDNG,XGBoost,EMPWRKLSW1_A,base_estimator_raw_margin_log_odds,Missing/special,192,-0.08622662535862961,0.08622662535862961,1487731.966
MEDNG,XGBoost,EMPWRKLSW1_A,base_estimator_raw_margin_log_odds,code_1,3554,-0.0716661359141868,0.0716661359141868,30897936.551
MEDNG,XGBoost,EMPWRKLSW1_A,base_estimator_raw_margin_log_odds,code_2,2671,-0.0882417099267843,0.0882417099267843,17864218.976000004
MEDNG,XGBoost,NOTCOV_A,base_estimator_raw_margin_log_odds,Missing/special,19,0.5262461450917338,0.5262461450917338,173199.387
MEDNG,XGBoost,NOTCOV_A,base_estimator_raw_margin_log_odds,code_1,471,0.5112810428254858,0.5112810428254858,4739806.264
MEDNG,XGBoost,NOTCOV_A,base_estimator_raw_margin_log_odds,code_2,5927,0.5329882712083741,0.5329882712083741,45336881.842
MEDNG,XGBoost,FDSCAT3_A,base_estimator_raw_margin_log_odds,Missing/special,230,0.5123380108031754,0.5123380108031754,1860564.5
MEDNG,XGBoost,FDSCAT3_A,base_estimator_raw_margin_log_odds,code_1,5646,0.5068019752937973,0.5068019752937973,43846544.77599999
MEDNG,XGBoost,FDSCAT3_A,base_estimator_raw_margin_log_odds,code_2,312,0.48398179129990637,0.48398179129990637,2776281.3880000003
MEDNG,XGBoost,FDSCAT3_A,base_estimator_raw_margin_log_odds,code_3,229,0.4739457535524081,0.4739457535524081,1766496.829
MEDNG,XGBoost,PHSTAT_A,base_estimator_raw_margin_log_odds,Missing/special,3,0.18217630918568956,0.18217630918568956,19857.717
MEDNG,XGBoost,PHSTAT_A,base_estimator_raw_margin_log_odds,code_1,1244,0.1497672891791394,0.15329399418194511,10901571.555
MEDNG,XGBoost,PHSTAT_A,base_estimator_raw_margin_log_odds,code_2,2066,0.14901175289157612,0.15230823220332032,16045518.833999999
